customer_id,risk_score,risk_segment
1525,19.25,Low Risk
1525,74.0,High Risk
1525,28.0,Medium Risk
1525,29.0,Medium Risk
1525,35.5,Medium Risk
1525,22.25,Low Risk
1525,46.75,Medium Risk
1526,51.5,High Risk
1526,36.5,Medium Risk
1526,26.75,Medium Risk
1526,27.5,Medium Risk
1526,74.0,High Risk
1526,19.25,Low Risk
1526,39.25,Medium Risk
1526,40.0,Medium Risk
1526,52.5,High Risk
1526,31.75,Medium Risk
1526,32.5,Medium Risk
1526,27.25,Medium Risk
1526,51.75,High Risk
1526,56.75,High Risk
1526,41.5,Medium Risk
1526,40.5,Medium Risk
1527,19.25,Low Risk
1527,20.0,Low Risk
1527,56.5,High Risk
1527,28.0,Medium Risk
1527,34.25,Medium Risk
1527,40.5,Medium Risk
1527,39.25,Medium Risk
1527,21.25,Low Risk
1527,42.25,Medium Risk
1527,40.0,Medium Risk
1528,64.0,High Risk
1528,34.25,Medium Risk
1528,69.0,High Risk
1528,29.0,Medium Risk
1528,56.5,High Risk
1528,19.25,Low Risk
1528,47.25,Medium Risk
1528,24.25,Low Risk
1528,55.5,High Risk
1528,22.25,Low Risk
1528,32.5,Medium Risk
1528,26.75,Medium Risk
1528,46.75,Medium Risk
1528,56.75,High Risk
1528,28.0,Medium Risk
1528,35.0,Medium Risk
1528,28.75,Medium Risk
1528,23.0,Low Risk
1528,41.5,Medium Risk
1528,74.0,High Risk
1529,34.25,Medium Risk
1529,19.25,Low Risk
1529,51.75,High Risk
1529,29.0,Medium Risk
1529,29.5,Medium Risk
1529,44.75,Medium Risk
1529,39.75,Medium Risk
1529,22.25,Low Risk
1529,27.5,Medium Risk
1529,32.5,Medium Risk
1529,20.0,Low Risk
1529,41.5,Medium Risk
1530,35.5,Medium Risk
1530,31.75,Medium Risk
1530,39.25,Medium Risk
1530,74.0,High Risk
1530,54.75,High Risk
1530,49.0,Medium Risk
1530,26.75,Medium Risk
1530,49.5,Medium Risk
1530,69.0,High Risk
1530,43.0,Medium Risk
1530,49.75,Medium Risk
1530,28.75,Medium Risk
1530,57.25,High Risk
1530,44.5,Medium Risk
1530,40.0,Medium Risk
1530,47.25,Medium Risk
1530,32.5,Medium Risk
1530,51.75,High Risk
1530,36.5,Medium Risk
1530,56.75,High Risk
1530,57.5,High Risk
1530,51.5,High Risk
1531,22.25,Low Risk
1531,19.25,Low Risk
1531,20.0,Low Risk
1531,35.5,Medium Risk
1531,46.75,Medium Risk
1531,29.0,Medium Risk
1531,64.5,High Risk
1531,51.75,High Risk
1531,34.75,Medium Risk
1531,47.5,Medium Risk
1531,56.75,High Risk
1531,43.0,Medium Risk
1531,52.5,High Risk
1531,34.25,Medium Risk
1531,82.0,Critical Risk
1532,29.0,Medium Risk
1532,64.5,High Risk
1532,58.5,High Risk
1532,39.25,Medium Risk
1532,38.0,Medium Risk
1532,19.25,Low Risk
1532,20.0,Low Risk
1532,22.25,Low Risk
1532,40.5,Medium Risk
1532,37.25,Medium Risk
1532,49.0,Medium Risk
1532,34.25,Medium Risk
1532,74.0,High Risk
1532,27.25,Medium Risk
1532,28.0,Medium Risk
1532,31.75,Medium Risk
1533,29.5,Medium Risk
1533,40.5,Medium Risk
1533,19.25,Low Risk
1533,31.75,Medium Risk
1533,23.0,Low Risk
1533,44.0,Medium Risk
1533,26.75,Medium Risk
1533,40.0,Medium Risk
1533,20.0,Low Risk
1533,32.5,Medium Risk
1533,27.5,Medium Risk
1533,27.25,Medium Risk
1533,35.5,Medium Risk
1533,28.0,Medium Risk
1533,35.0,Medium Risk
1533,22.0,Low Risk
1534,22.0,Low Risk
1534,19.25,Low Risk
1534,31.75,Medium Risk
1534,32.5,Medium Risk
1534,20.0,Low Risk
1534,39.25,Medium Risk
1534,52.5,High Risk
1534,74.0,High Risk
1534,36.5,Medium Risk
1534,23.0,Low Risk
1534,34.75,Medium Risk
1534,46.75,Medium Risk
1534,29.0,Medium Risk
1534,38.0,Medium Risk
1534,35.5,Medium Risk
1535,35.5,Medium Risk
1535,32.5,Medium Risk
1535,74.5,High Risk
1535,31.75,Medium Risk
1535,44.75,Medium Risk
1535,48.0,Medium Risk
1535,27.25,Medium Risk
1535,26.75,Medium Risk
1535,35.0,Medium Risk
1535,47.0,Medium Risk
1535,27.5,Medium Risk
1535,19.25,Low Risk
1535,34.25,Medium Risk
1535,38.0,Medium Risk
1535,44.0,Medium Risk
1535,39.25,Medium Risk
1535,57.25,High Risk
1536,20.0,Low Risk
1536,35.0,Medium Risk
1536,19.25,Low Risk
1536,47.25,Medium Risk
1536,30.5,Medium Risk
1536,92.0,Critical Risk
1536,27.25,Medium Risk
1536,22.25,Low Risk
1536,34.25,Medium Risk
1536,28.0,Medium Risk
1536,69.0,High Risk
1536,64.0,High Risk
1536,26.75,Medium Risk
1536,66.5,High Risk
1537,38.0,Medium Risk
1537,40.0,Medium Risk
1537,32.5,Medium Risk
1537,56.5,High Risk
1537,74.0,High Risk
1537,19.25,Low Risk
1537,51.75,High Risk
1537,77.0,Critical Risk
1537,27.25,Medium Risk
1537,22.25,Low Risk
1537,34.25,Medium Risk
1538,20.0,Low Risk
1538,28.0,Medium Risk
1538,34.25,Medium Risk
1538,27.5,Medium Risk
1538,61.0,High Risk
1538,27.25,Medium Risk
1538,39.25,Medium Risk
1538,19.25,Low Risk
1538,43.0,Medium Risk
1538,42.25,Medium Risk
1538,23.0,Low Risk
1539,19.25,Low Risk
1539,28.0,Medium Risk
1539,20.0,Low Risk
1539,35.0,Medium Risk
1539,64.0,High Risk
1539,26.75,Medium Risk
1539,32.5,Medium Risk
1539,35.5,Medium Risk
1539,69.0,High Risk
1539,54.5,High Risk
1539,40.5,Medium Risk
1539,49.5,Medium Risk
1540,54.75,High Risk
1540,74.0,High Risk
1540,92.0,Critical Risk
1540,19.25,Low Risk
1540,32.5,Medium Risk
1540,72.0,High Risk
1540,27.25,Medium Risk
1540,40.25,Medium Risk
1540,20.0,Low Risk
1540,37.25,Medium Risk
1540,35.5,Medium Risk
1540,66.5,High Risk
1540,47.25,Medium Risk
1541,19.25,Low Risk
1541,74.0,High Risk
1541,32.5,Medium Risk
1541,23.0,Low Risk
1541,39.25,Medium Risk
1541,20.0,Low Risk
1541,64.5,High Risk
1541,27.5,Medium Risk
1541,36.5,Medium Risk
1541,40.0,Medium Risk
1541,57.5,High Risk
1541,26.75,Medium Risk
1542,49.0,Medium Risk
1542,28.0,Medium Risk
1542,20.0,Low Risk
1542,19.25,Low Risk
1542,26.75,Medium Risk
1542,32.0,Medium Risk
1542,37.0,Medium Risk
1542,23.0,Low Risk
1542,52.0,High Risk
1542,33.75,Medium Risk
1542,27.25,Medium Risk
1542,39.25,Medium Risk
1542,31.75,Medium Risk
1542,27.5,Medium Risk
1543,31.75,Medium Risk
1543,20.0,Low Risk
1543,38.0,Medium Risk
1543,27.5,Medium Risk
1543,29.0,Medium Risk
1543,19.25,Low Risk
1543,39.25,Medium Risk
1543,32.5,Medium Risk
1543,26.75,Medium Risk
1543,71.0,High Risk
1544,46.75,Medium Risk
1544,19.25,Low Risk
1544,20.0,Low Risk
1544,27.5,Medium Risk
1544,21.25,Low Risk
1544,40.0,Medium Risk
1544,64.0,High Risk
1544,34.75,Medium Risk
1544,43.0,Medium Risk
1544,74.0,High Risk
1544,22.25,Low Risk
1545,19.25,Low Risk
1545,40.0,Medium Risk
1545,26.75,Medium Risk
1545,57.25,High Risk
1545,20.0,Low Risk
1545,51.75,High Risk
1545,35.0,Medium Risk
1545,45.25,Medium Risk
1545,47.25,Medium Risk
1545,56.75,High Risk
1545,50.5,High Risk
1545,27.25,Medium Risk
1545,37.25,Medium Risk
1545,39.25,Medium Risk
1545,29.0,Medium Risk
1546,22.0,Low Risk
1546,27.5,Medium Risk
1546,29.0,Medium Risk
1546,74.0,High Risk
1546,20.0,Low Risk
1546,47.5,Medium Risk
1546,19.25,Low Risk
1546,26.75,Medium Risk
1546,40.5,Medium Risk
1546,56.5,High Risk
1546,37.25,Medium Risk
1546,52.5,High Risk
1546,35.0,Medium Risk
1546,42.25,Medium Risk
1546,60.5,High Risk
1546,59.75,High Risk
1547,35.5,Medium Risk
1547,19.25,Low Risk
1547,29.0,Medium Risk
1547,40.0,Medium Risk
1547,23.0,Low Risk
1547,20.0,Low Risk
1547,37.25,Medium Risk
1547,42.25,Medium Risk
1547,31.75,Medium Risk
1547,27.25,Medium Risk
1547,50.5,High Risk
1548,19.25,Low Risk
1548,52.5,High Risk
1548,47.5,Medium Risk
1548,37.25,Medium Risk
1548,41.5,Medium Risk
1548,20.0,Low Risk
1548,29.0,Medium Risk
1548,49.75,Medium Risk
1548,34.25,Medium Risk
1548,46.75,Medium Risk
1548,27.5,Medium Risk
1548,49.0,Medium Risk
1548,56.5,High Risk
1548,64.5,High Risk
1548,27.25,Medium Risk
1549,19.25,Low Risk
1549,28.0,Medium Risk
1549,20.0,Low Risk
1549,31.75,Medium Risk
1549,29.0,Medium Risk
1549,57.5,High Risk
1549,27.25,Medium Risk
1549,22.25,Low Risk
1549,69.5,High Risk
1549,34.25,Medium Risk
1549,32.5,Medium Risk
1550,74.0,High Risk
1550,34.75,Medium Risk
1550,31.75,Medium Risk
1550,55.25,High Risk
1550,39.25,Medium Risk
1550,41.5,Medium Risk
1550,26.75,Medium Risk
1550,49.5,Medium Risk
1550,46.75,Medium Risk
1550,60.5,High Risk
1550,40.0,Medium Risk
1550,54.75,High Risk
1550,19.25,Low Risk
1550,51.75,High Risk
1550,20.0,Low Risk
1550,64.5,High Risk
1550,70.5,High Risk
1550,52.5,High Risk
1550,47.5,Medium Risk
1550,53.5,High Risk
1550,55.5,High Risk
1551,19.25,Low Risk
1551,64.0,High Risk
1551,23.0,Low Risk
1551,74.0,High Risk
1551,35.0,Medium Risk
1551,20.0,Low Risk
1551,29.0,Medium Risk
1551,27.25,Medium Risk
1551,22.25,Low Risk
1551,40.0,Medium Risk
1551,39.25,Medium Risk
1552,27.5,Medium Risk
1552,20.0,Low Risk
1552,35.0,Medium Risk
1552,19.25,Low Risk
1552,49.75,Medium Risk
1552,74.0,High Risk
1552,26.75,Medium Risk
1552,23.0,Low Risk
1552,29.0,Medium Risk
1552,22.0,Low Risk
1552,22.25,Low Risk
1552,30.5,Medium Risk
1552,32.5,Medium Risk
1552,42.25,Medium Risk
1552,29.75,Medium Risk
1553,19.25,Low Risk
1553,31.75,Medium Risk
1553,38.0,Medium Risk
1553,20.0,Low Risk
1553,22.25,Low Risk
1553,64.5,High Risk
1553,32.5,Medium Risk
1553,32.0,Medium Risk
1553,23.0,Low Risk
1554,38.0,Medium Risk
1554,29.75,Medium Risk
1554,19.25,Low Risk
1554,27.5,Medium Risk
1554,57.0,High Risk
1554,34.25,Medium Risk
1554,31.75,Medium Risk
1554,37.25,Medium Risk
1554,34.75,Medium Risk
1554,26.75,Medium Risk
1554,35.0,Medium Risk
1554,32.5,Medium Risk
1554,35.5,Medium Risk
1554,29.5,Medium Risk
1554,20.0,Low Risk
1554,49.0,Medium Risk
1555,27.25,Medium Risk
1555,19.25,Low Risk
1555,65.5,High Risk
1555,26.75,Medium Risk
1555,56.75,High Risk
1555,56.5,High Risk
1555,37.25,Medium Risk
1555,27.5,Medium Risk
1555,20.0,Low Risk
1555,49.5,Medium Risk
1555,31.75,Medium Risk
1555,32.5,Medium Risk
1555,48.75,Medium Risk
1555,34.5,Medium Risk
1555,74.0,High Risk
1555,40.0,Medium Risk
1555,34.75,Medium Risk
1555,39.25,Medium Risk
1556,19.25,Low Risk
1556,46.0,Medium Risk
1556,28.0,Medium Risk
1556,20.0,Low Risk
1556,26.75,Medium Risk
1556,40.0,Medium Risk
1556,31.75,Medium Risk
1556,29.0,Medium Risk
1556,23.0,Low Risk
1557,19.25,Low Risk
1557,42.25,Medium Risk
1557,56.5,High Risk
1557,56.75,High Risk
1557,68.5,High Risk
1557,49.0,Medium Risk
1557,37.0,Medium Risk
1557,36.5,Medium Risk
1557,35.0,Medium Risk
1557,47.25,Medium Risk
1557,39.25,Medium Risk
1557,23.0,Low Risk
1557,47.5,Medium Risk
1557,20.0,Low Risk
1558,27.5,Medium Risk
1558,27.25,Medium Risk
1558,19.25,Low Risk
1558,20.0,Low Risk
1558,46.75,Medium Risk
1558,40.0,Medium Risk
1558,39.25,Medium Risk
1558,57.5,High Risk
1558,52.5,High Risk
1558,26.75,Medium Risk
1558,44.0,Medium Risk
1558,21.25,Low Risk
1558,47.25,Medium Risk
1558,34.25,Medium Risk
1558,73.5,High Risk
1558,31.75,Medium Risk
1558,29.0,Medium Risk
1558,37.25,Medium Risk
1558,51.75,High Risk
1558,49.0,Medium Risk
1559,52.25,High Risk
1559,35.5,Medium Risk
1559,19.25,Low Risk
1559,31.75,Medium Risk
1559,20.0,Low Risk
1559,47.25,Medium Risk
1559,40.0,Medium Risk
1559,36.5,Medium Risk
1559,32.5,Medium Risk
1559,44.5,Medium Risk
1559,36.25,Medium Risk
1559,39.75,Medium Risk
1559,41.5,Medium Risk
1559,42.25,Medium Risk
1559,27.5,Medium Risk
1559,26.75,Medium Risk
1559,34.25,Medium Risk
1559,22.25,Low Risk
1560,19.25,Low Risk
1560,77.0,Critical Risk
1560,45.5,Medium Risk
1560,29.0,Medium Risk
1560,74.0,High Risk
1560,46.75,Medium Risk
1560,20.0,Low Risk
1560,56.5,High Risk
1560,52.5,High Risk
1560,23.0,Low Risk
1560,72.0,High Risk
1560,38.0,Medium Risk
1560,57.5,High Risk
1560,47.25,Medium Risk
1560,49.0,Medium Risk
1560,22.25,Low Risk
1560,34.25,Medium Risk
1561,66.0,High Risk
1561,74.0,High Risk
1561,39.75,Medium Risk
1561,19.25,Low Risk
1561,26.75,Medium Risk
1561,35.5,Medium Risk
1561,20.0,Low Risk
1561,28.0,Medium Risk
1561,34.25,Medium Risk
1561,40.0,Medium Risk
1561,92.0,Critical Risk
1561,56.5,High Risk
1561,27.5,Medium Risk
1561,47.5,Medium Risk
1562,19.25,Low Risk
1562,37.25,Medium Risk
1562,29.0,Medium Risk
1562,20.0,Low Risk
1562,49.5,Medium Risk
1562,35.0,Medium Risk
1562,46.75,Medium Risk
1562,28.0,Medium Risk
1562,50.5,High Risk
1562,38.0,Medium Risk
1562,74.0,High Risk
1562,39.75,Medium Risk
1562,41.5,Medium Risk
1562,39.25,Medium Risk
1563,31.75,Medium Risk
1563,34.75,Medium Risk
1563,40.0,Medium Risk
1563,39.75,Medium Risk
1563,19.25,Low Risk
1563,27.25,Medium Risk
1563,48.0,Medium Risk
1563,56.5,High Risk
1563,61.5,High Risk
1563,40.5,Medium Risk
1563,46.75,Medium Risk
1563,47.25,Medium Risk
1563,57.25,High Risk
1563,28.0,Medium Risk
1563,60.5,High Risk
1563,32.5,Medium Risk
1563,39.25,Medium Risk
1563,38.5,Medium Risk
1563,34.25,Medium Risk
1564,61.5,High Risk
1564,56.5,High Risk
1564,27.5,Medium Risk
1564,42.25,Medium Risk
1564,56.0,High Risk
1564,28.0,Medium Risk
1564,60.25,High Risk
1564,41.5,Medium Risk
1564,20.0,Low Risk
1564,39.25,Medium Risk
1564,64.5,High Risk
1564,56.75,High Risk
1564,95.0,Critical Risk
1564,39.75,Medium Risk
1564,52.25,High Risk
1564,19.25,Low Risk
1564,74.0,High Risk
1564,32.5,Medium Risk
1564,31.75,Medium Risk
1565,20.0,Low Risk
1565,32.5,Medium Risk
1565,21.25,Low Risk
1565,44.0,Medium Risk
1565,52.5,High Risk
1565,19.25,Low Risk
1565,34.75,Medium Risk
1565,35.0,Medium Risk
1565,43.0,Medium Risk
1565,40.0,Medium Risk
1565,52.75,High Risk
1565,23.0,Low Risk
1565,27.5,Medium Risk
1565,39.25,Medium Risk
1565,40.25,Medium Risk
1565,31.75,Medium Risk
1566,19.25,Low Risk
1566,29.0,Medium Risk
1566,20.0,Low Risk
1566,23.0,Low Risk
1566,32.0,Medium Risk
1566,51.75,High Risk
1566,35.0,Medium Risk
1566,22.25,Low Risk
1566,37.0,Medium Risk
1566,57.5,High Risk
1566,34.25,Medium Risk
1566,38.0,Medium Risk
1566,27.5,Medium Risk
1566,30.5,Medium Risk
1567,46.75,Medium Risk
1567,40.0,Medium Risk
1567,19.25,Low Risk
1567,54.75,High Risk
1567,20.0,Low Risk
1567,22.25,Low Risk
1567,37.0,Medium Risk
1567,51.75,High Risk
1567,28.0,Medium Risk
1567,58.75,High Risk
1567,32.5,Medium Risk
1568,47.5,Medium Risk
1568,42.25,Medium Risk
1568,37.0,Medium Risk
1568,29.5,Medium Risk
1568,38.0,Medium Risk
1568,60.25,High Risk
1568,35.5,Medium Risk
1568,20.0,Low Risk
1568,19.25,Low Risk
1568,52.0,High Risk
1568,39.25,Medium Risk
1569,39.25,Medium Risk
1569,57.5,High Risk
1569,23.0,Low Risk
1569,20.0,Low Risk
1569,29.0,Medium Risk
1569,37.25,Medium Risk
1569,34.25,Medium Risk
1569,28.0,Medium Risk
1569,61.5,High Risk
1569,19.25,Low Risk
1569,27.25,Medium Risk
1569,74.0,High Risk
1569,49.75,Medium Risk
1570,20.0,Low Risk
1570,56.75,High Risk
1570,29.0,Medium Risk
1570,39.25,Medium Risk
1570,23.0,Low Risk
1570,28.0,Medium Risk
1570,27.25,Medium Risk
1570,34.25,Medium Risk
1570,21.25,Low Risk
1570,19.25,Low Risk
1570,35.0,Medium Risk
1570,22.25,Low Risk
1571,32.5,Medium Risk
1571,35.5,Medium Risk
1571,22.25,Low Risk
1571,57.5,High Risk
1571,19.25,Low Risk
1571,20.0,Low Risk
1571,26.75,Medium Risk
1571,39.25,Medium Risk
1571,23.0,Low Risk
1571,45.5,Medium Risk
1572,22.25,Low Risk
1572,57.5,High Risk
1572,19.25,Low Risk
1572,29.0,Medium Risk
1572,75.5,Critical Risk
1572,34.25,Medium Risk
1572,39.25,Medium Risk
1572,34.75,Medium Risk
1572,22.0,Low Risk
1572,20.0,Low Risk
1572,26.75,Medium Risk
1572,35.5,Medium Risk
1572,40.0,Medium Risk
1572,77.0,Critical Risk
1572,37.25,Medium Risk
1572,49.0,Medium Risk
1572,35.0,Medium Risk
1572,51.75,High Risk
1573,42.0,Medium Risk
1573,41.5,Medium Risk
1573,32.5,Medium Risk
1573,40.0,Medium Risk
1573,23.0,Low Risk
1573,20.0,Low Risk
1573,19.25,Low Risk
1573,33.75,Medium Risk
1573,29.0,Medium Risk
1573,25.0,Low Risk
1573,27.5,Medium Risk
1573,26.75,Medium Risk
1573,39.25,Medium Risk
1574,27.25,Medium Risk
1574,34.75,Medium Risk
1574,56.75,High Risk
1574,31.75,Medium Risk
1574,23.0,Low Risk
1574,45.25,Medium Risk
1574,20.0,Low Risk
1574,48.0,Medium Risk
1574,28.0,Medium Risk
1574,32.0,Medium Risk
1574,51.75,High Risk
1574,36.5,Medium Risk
1574,35.5,Medium Risk
1574,39.25,Medium Risk
1574,19.25,Low Risk
1574,46.75,Medium Risk
1574,22.0,Low Risk
1575,52.5,High Risk
1575,51.75,High Risk
1575,36.5,Medium Risk
1575,49.0,Medium Risk
1575,35.0,Medium Risk
1575,32.5,Medium Risk
1575,69.0,High Risk
1575,64.5,High Risk
1575,75.5,Critical Risk
1575,39.75,Medium Risk
1575,19.25,Low Risk
1575,39.25,Medium Risk
1575,54.75,High Risk
1575,40.5,Medium Risk
1575,42.25,Medium Risk
1575,43.0,Medium Risk
1575,27.25,Medium Risk
1575,21.25,Low Risk
1575,44.0,Medium Risk
1575,31.75,Medium Risk
1575,37.0,Medium Risk
1576,19.25,Low Risk
1576,40.0,Medium Risk
1576,69.0,High Risk
1576,61.5,High Risk
1576,49.0,Medium Risk
1576,72.0,High Risk
1576,27.25,Medium Risk
1576,74.0,High Risk
1576,20.0,Low Risk
1576,66.5,High Risk
1576,37.25,Medium Risk
1576,57.5,High Risk
1576,32.5,Medium Risk
1576,28.0,Medium Risk
1576,34.25,Medium Risk
1576,82.0,Critical Risk
1576,22.25,Low Risk
1576,64.0,High Risk
1577,19.25,Low Risk
1577,74.5,High Risk
1577,40.0,Medium Risk
1577,58.0,High Risk
1577,47.25,Medium Risk
1577,37.25,Medium Risk
1577,32.5,Medium Risk
1577,29.0,Medium Risk
1577,20.0,Low Risk
1577,35.0,Medium Risk
1577,29.75,Medium Risk
1577,56.75,High Risk
1577,57.5,High Risk
1578,19.25,Low Risk
1578,74.0,High Risk
1578,20.0,Low Risk
1578,28.0,Medium Risk
1578,31.75,Medium Risk
1578,34.25,Medium Risk
1578,27.25,Medium Risk
1578,76.0,Critical Risk
1578,25.0,Low Risk
1578,69.0,High Risk
1578,64.0,High Risk
1579,20.0,Low Risk
1579,19.25,Low Risk
1579,28.0,Medium Risk
1579,32.5,Medium Risk
1579,41.5,Medium Risk
1579,69.0,High Risk
1579,22.25,Low Risk
1579,29.0,Medium Risk
1579,54.75,High Risk
1579,45.25,Medium Risk
1579,27.5,Medium Risk
1580,47.25,Medium Risk
1580,19.25,Low Risk
1580,34.25,Medium Risk
1580,43.5,Medium Risk
1580,20.0,Low Risk
1580,52.0,High Risk
1580,28.0,Medium Risk
1580,31.75,Medium Risk
1580,27.5,Medium Risk
1580,35.0,Medium Risk
1580,39.25,Medium Risk
1580,26.75,Medium Risk
1580,29.0,Medium Risk
1580,23.0,Low Risk
1580,47.5,Medium Risk
1580,34.75,Medium Risk
1581,67.0,High Risk
1581,46.75,Medium Risk
1581,19.25,Low Risk
1581,52.5,High Risk
1581,74.0,High Risk
1581,47.25,Medium Risk
1581,41.5,Medium Risk
1581,26.75,Medium Risk
1581,77.0,Critical Risk
1581,64.0,High Risk
1581,51.0,High Risk
1581,20.0,Low Risk
1581,35.0,Medium Risk
1582,19.25,Low Risk
1582,36.5,Medium Risk
1582,28.0,Medium Risk
1582,40.0,Medium Risk
1582,20.0,Low Risk
1582,59.75,High Risk
1582,66.5,High Risk
1582,23.0,Low Risk
1582,32.5,Medium Risk
1582,60.5,High Risk
1582,22.25,Low Risk
1582,31.75,Medium Risk
1582,56.75,High Risk
1583,39.25,Medium Risk
1583,74.0,High Risk
1583,35.0,Medium Risk
1583,40.0,Medium Risk
1583,29.0,Medium Risk
1583,19.25,Low Risk
1583,64.0,High Risk
1583,20.0,Low Risk
1583,59.75,High Risk
1583,23.0,Low Risk
1583,51.75,High Risk
1583,38.0,Medium Risk
1584,19.25,Low Risk
1584,40.5,Medium Risk
1584,26.75,Medium Risk
1584,20.0,Low Risk
1584,72.0,High Risk
1584,35.0,Medium Risk
1584,22.25,Low Risk
1584,57.5,High Risk
1584,34.25,Medium Risk
1584,32.5,Medium Risk
1584,58.0,High Risk
1584,61.5,High Risk
1585,35.5,Medium Risk
1585,52.5,High Risk
1585,20.0,Low Risk
1585,22.25,Low Risk
1585,27.25,Medium Risk
1585,19.25,Low Risk
1585,43.0,Medium Risk
1585,52.0,High Risk
1585,58.0,High Risk
1585,49.0,Medium Risk
1585,77.75,Critical Risk
1585,46.75,Medium Risk
1585,28.0,Medium Risk
1585,39.25,Medium Risk
1585,27.5,Medium Risk
1586,34.25,Medium Risk
1586,20.0,Low Risk
1586,19.25,Low Risk
1586,50.5,High Risk
1586,23.0,Low Risk
1586,92.0,Critical Risk
1586,34.75,Medium Risk
1586,41.5,Medium Risk
1586,31.75,Medium Risk
1586,27.25,Medium Risk
1586,49.5,Medium Risk
1586,26.75,Medium Risk
1586,37.25,Medium Risk
1586,47.5,Medium Risk
1586,29.0,Medium Risk
1586,40.0,Medium Risk
1586,29.75,Medium Risk
1586,35.5,Medium Risk
1587,19.25,Low Risk
1587,47.5,Medium Risk
1587,59.5,High Risk
1587,34.25,Medium Risk
1587,40.0,Medium Risk
1587,20.0,Low Risk
1587,32.5,Medium Risk
1587,22.25,Low Risk
1587,51.5,High Risk
1587,52.5,High Risk
1587,35.0,Medium Risk
1587,39.25,Medium Risk
1587,46.75,Medium Risk
1588,19.25,Low Risk
1588,27.25,Medium Risk
1588,57.5,High Risk
1588,77.0,Critical Risk
1588,52.5,High Risk
1588,74.0,High Risk
1588,28.0,Medium Risk
1588,20.0,Low Risk
1588,95.0,Critical Risk
1588,69.5,High Risk
1588,39.25,Medium Risk
1588,47.0,Medium Risk
1588,34.25,Medium Risk
1588,56.75,High Risk
1589,35.0,Medium Risk
1589,19.25,Low Risk
1589,20.0,Low Risk
1589,37.25,Medium Risk
1589,52.5,High Risk
1589,46.75,Medium Risk
1589,38.0,Medium Risk
1589,51.75,High Risk
1589,22.25,Low Risk
1589,34.25,Medium Risk
1589,72.0,High Risk
1590,82.0,Critical Risk
1590,27.5,Medium Risk
1590,20.0,Low Risk
1590,54.5,High Risk
1590,22.25,Low Risk
1590,49.0,Medium Risk
1590,19.25,Low Risk
1590,40.5,Medium Risk
1590,66.0,High Risk
1590,72.0,High Risk
1590,34.25,Medium Risk
1590,27.25,Medium Risk
1590,31.75,Medium Risk
1590,56.75,High Risk
1590,34.75,Medium Risk
1590,37.25,Medium Risk
1591,19.25,Low Risk
1591,40.0,Medium Risk
1591,26.75,Medium Risk
1591,20.0,Low Risk
1591,21.25,Low Risk
1591,47.0,Medium Risk
1591,27.5,Medium Risk
1591,31.75,Medium Risk
1591,57.5,High Risk
1591,48.0,Medium Risk
1591,74.0,High Risk
1591,32.5,Medium Risk
1591,56.5,High Risk
1591,60.5,High Risk
1591,27.25,Medium Risk
1591,35.0,Medium Risk
1591,42.25,Medium Risk
1591,34.25,Medium Risk
1591,51.75,High Risk
1592,20.0,Low Risk
1592,74.0,High Risk
1592,19.25,Low Risk
1592,26.75,Medium Risk
1592,31.75,Medium Risk
1592,27.5,Medium Risk
1592,29.0,Medium Risk
1592,77.0,Critical Risk
1592,51.5,High Risk
1592,38.0,Medium Risk
1592,32.5,Medium Risk
1592,36.5,Medium Risk
1592,64.0,High Risk
1592,27.25,Medium Risk
1592,44.5,Medium Risk
1592,82.0,Critical Risk
1593,26.75,Medium Risk
1593,20.0,Low Risk
1593,19.25,Low Risk
1593,35.0,Medium Risk
1593,77.0,Critical Risk
1593,29.0,Medium Risk
1593,43.0,Medium Risk
1593,64.5,High Risk
1593,49.0,Medium Risk
1593,31.75,Medium Risk
1593,74.0,High Risk
1593,42.25,Medium Risk
1593,51.5,High Risk
1593,32.5,Medium Risk
1593,40.0,Medium Risk
1593,37.25,Medium Risk
1593,64.75,High Risk
1593,44.0,Medium Risk
1594,44.0,Medium Risk
1594,41.5,Medium Risk
1594,35.5,Medium Risk
1594,77.0,Critical Risk
1594,31.75,Medium Risk
1594,49.0,Medium Risk
1594,20.0,Low Risk
1594,27.5,Medium Risk
1594,64.5,High Risk
1594,61.5,High Risk
1594,64.0,High Risk
1594,28.75,Medium Risk
1594,48.0,Medium Risk
1594,57.5,High Risk
1594,39.25,Medium Risk
1594,21.25,Low Risk
1594,51.75,High Risk
1594,49.5,Medium Risk
1594,56.75,High Risk
1594,19.25,Low Risk
1595,23.0,Low Risk
1595,20.0,Low Risk
1595,19.25,Low Risk
1595,44.0,Medium Risk
1595,44.5,Medium Risk
1595,35.0,Medium Risk
1595,49.0,Medium Risk
1595,26.75,Medium Risk
1595,40.0,Medium Risk
1595,39.25,Medium Risk
1595,61.5,High Risk
1595,29.75,Medium Risk
1595,27.25,Medium Risk
1595,64.0,High Risk
1595,28.0,Medium Risk
1595,32.5,Medium Risk
1596,52.0,High Risk
1596,33.75,Medium Risk
1596,23.0,Low Risk
1596,19.25,Low Risk
1596,40.0,Medium Risk
1596,43.0,Medium Risk
1596,36.5,Medium Risk
1596,47.25,Medium Risk
1596,35.0,Medium Risk
1596,47.5,Medium Risk
1596,64.75,High Risk
1596,26.75,Medium Risk
1596,22.25,Low Risk
1596,27.5,Medium Risk
1596,39.25,Medium Risk
1596,42.25,Medium Risk
1596,52.5,High Risk
