customer_id,age,income,city,account_type,join_date,tenure_days,risk_score,is_active,avg_txn_amount,std_txn_amount,total_spend,txn_count,fraud_count,fraud_rate
1584,40,32427610.22,Pune,Current,2020-10-22,2046,0.067,True,29791.27,45628.75,566034.14,19,1,0.05263157894736842
1585,36,45822075.61,Kolkata,Premium,2020-11-12,2025,0.182,True,34930.2,43092.51,768464.37,22,7,0.3181818181818182
1586,47,48430901.45,Mumbai,Current,2019-12-06,2367,0.091,True,27131.07,41625.1,786801.14,29,2,0.06896551724137931
1587,41,46154852.32,Delhi,Premium,2023-03-22,1165,0.224,True,31272.37,40071.9,594175.02,19,0,0.0
1588,31,117519877.14,Pune,Premium,2020-01-09,2333,0.182,True,68871.81,85994.24,1515179.79,22,3,0.13636363636363635
1589,61,78359539.76,Delhi,Current,2021-06-04,1821,0.049,True,31574.97,48207.13,694649.33,22,1,0.045454545454545456
1590,28,89869542.27,Pune,Current,2018-05-26,2926,0.043,True,42642.19,67315.24,1066054.8,25,9,0.36
1591,43,181912619.09,Ahmedabad,Current,2023-12-05,907,0.003,True,33402.29,54624.07,1035470.87,31,3,0.0967741935483871
1592,40,72953700.45,Chennai,Current,2022-08-24,1375,0.027,False,37416.36,60437.15,897992.66,24,4,0.16666666666666666
1593,19,59560491.04,Pune,Premium,2016-11-19,3479,0.329,True,38547.09,62923.27,963677.35,25,0,0.0
1594,55,456508428.03,Delhi,Current,2018-01-20,3052,0.022,True,49235.23,55147.25,1329351.13,27,1,0.037037037037037035
1595,60,44143953.04,Ahmedabad,Premium,2022-07-01,1429,0.191,True,21553.49,27270.74,538837.16,25,1,0.04
1596,75,110868587.05,Mumbai,Premium,2020-06-30,2160,0.353,True,35826.95,51198.47,967327.61,27,2,0.07407407407407407
1597,35,20612329.02,Pune,Current,2024-03-16,805,0.065,True,64221.19,91735.53,1477087.3,23,1,0.043478260869565216
1598,37,64017523.05,Chennai,Premium,2025-01-01,514,0.244,True,36332.39,66370.61,799312.54,22,2,0.09090909090909091
1599,23,41680020.18,Delhi,Current,2024-04-27,763,0.248,True,15611.48,28721.48,421510.09,27,1,0.037037037037037035
1600,77,21292962.84,Pune,Current,2016-06-28,3623,0.153,True,42830.89,53145.11,856617.86,20,6,0.3
1601,34,30696799.31,Hyderabad,Current,2020-08-27,2102,0.016,True,55798.79,67577.0,1171774.68,21,2,0.09523809523809523
1602,44,293084267.19,Mumbai,Current,2025-08-25,278,0.059,True,21260.86,18985.63,467738.96,22,0,0.0
1603,53,51428571.27,Pune,Premium,2022-12-13,1264,0.184,True,14695.87,12926.58,352700.78,24,1,0.041666666666666664
1604,64,59430214.47,Mumbai,Current,2019-02-05,2671,0.032,True,59398.96,75647.05,1187979.17,20,5,0.25
1605,62,46924039.23,Delhi,Current,2026-01-03,147,0.017,True,43543.68,68720.06,914417.28,21,1,0.047619047619047616
1606,76,152293868.28,Mumbai,Premium,2019-11-06,2397,0.302,True,20165.89,22536.44,241990.67,12,1,0.08333333333333333
1607,39,428216641.31,Kolkata,Premium,2022-11-30,1277,0.218,True,19150.13,26394.03,268101.85,14,1,0.07142857142857142
1608,73,48311654.41,Hyderabad,Current,2024-10-09,598,0.154,True,25264.13,38704.04,454754.31,18,1,0.05555555555555555
1609,41,132157256.65,Kolkata,Current,2026-05-20,10,0.197,True,26843.44,43125.02,805303.18,30,1,0.03333333333333333
1610,30,170530006.45,Bangalore,Premium,2020-05-25,2196,0.228,True,40632.92,56605.48,1097088.79,27,3,0.1111111111111111
1611,69,41239933.31,Ahmedabad,Current,2022-01-29,1582,0.005,True,32947.39,61252.92,626000.4,19,2,0.10526315789473684
1612,33,63488481.51,Mumbai,Current,2021-01-29,1947,0.09,True,33373.03,44716.42,734206.57,22,0,0.0
1613,46,11718590.38,Hyderabad,Premium,2017-07-16,3240,0.163,True,26774.48,55166.16,535489.69,20,2,0.1
1614,19,34921038.76,Bangalore,Current,2018-09-10,2819,0.202,True,32863.39,41974.63,591541.1,18,0,0.0
1615,30,38217554.58,Bangalore,Premium,2025-09-29,243,0.223,True,33529.07,36594.14,704110.56,21,0,0.0
1616,27,120713081.21,Hyderabad,Current,2020-05-21,2200,0.064,True,36688.39,53411.75,843833.03,23,3,0.13043478260869565
1617,64,138431219.96,Hyderabad,Premium,2020-03-03,2279,0.18,True,53766.72,78964.59,914034.22,17,1,0.058823529411764705
1618,69,43916828.12,Chennai,Premium,2026-04-21,39,0.372,True,49259.84,57198.48,985196.84,20,3,0.15
1619,40,22564353.24,Chennai,Current,2023-09-24,979,0.032,False,40050.43,64090.26,1121412.03,28,4,0.14285714285714285
1620,25,174050018.83,Chennai,Current,2021-01-24,1952,0.003,True,16053.16,28630.0,272903.7,17,0,0.0
1621,66,54710326.62,Pune,Premium,2024-09-24,613,0.228,True,28878.52,46560.14,548691.84,19,4,0.21052631578947367
1622,37,27040304.07,Bangalore,Current,2019-12-07,2366,0.068,True,35423.96,77491.06,779327.08,22,3,0.13636363636363635
1623,46,50041104.32,Chennai,Premium,2020-09-01,2097,0.229,True,35272.91,35531.22,705458.28,20,2,0.1
1624,37,39438611.32,Bangalore,Current,2021-01-09,1967,0.086,True,44596.31,58871.36,1159504.02,26,3,0.11538461538461539
1625,77,32259939.08,Hyderabad,Premium,2017-08-23,3202,0.327,True,43930.33,56181.05,1054327.88,24,5,0.20833333333333334
1626,48,97041131.0,Kolkata,Current,2026-04-05,55,0.177,True,57523.3,70251.58,1840745.73,32,3,0.09375
1627,27,70238361.23,Hyderabad,Current,2020-06-24,2166,0.04,True,32989.32,35216.12,626797.03,19,9,0.47368421052631576
1628,72,81444011.0,Bangalore,Current,2020-01-14,2328,0.237,True,47015.1,53316.78,1175377.6,25,2,0.08
1629,30,63661024.33,Kolkata,Premium,2023-04-22,1134,0.154,True,54490.46,71040.28,1253280.68,23,2,0.08695652173913043
1630,43,54170467.75,Delhi,Current,2026-04-19,41,0.188,True,23768.93,30886.14,404071.89,17,5,0.29411764705882354
1631,75,47906462.87,Mumbai,Premium,2019-02-15,2661,0.383,True,22450.06,19750.61,426551.06,19,10,0.5263157894736842
1632,65,80118300.89,Hyderabad,Current,2019-10-16,2418,0.093,True,21717.43,42642.81,499500.91,23,1,0.043478260869565216
1633,50,28758371.35,Bangalore,Premium,2020-02-20,2291,0.164,True,30839.53,56033.63,709309.13,23,0,0.0
1634,28,44540354.56,Bangalore,Premium,2018-02-17,3024,0.198,True,12550.77,20806.93,251015.39,20,1,0.05
1635,34,83067473.71,Kolkata,Premium,2020-05-05,2216,0.174,True,65472.38,73356.14,1178502.9,18,0,0.0
1636,61,76328934.32,Mumbai,Current,2025-07-23,311,0.095,True,30835.12,37871.67,770878.11,25,2,0.08
1637,57,19571555.06,Pune,Premium,2016-07-12,3609,0.169,True,73184.94,56681.81,1463698.84,20,2,0.1
1638,31,147569009.77,Kolkata,Current,2022-07-18,1412,0.02,True,8383.91,10764.68,209597.65,25,0,0.0
1639,18,93967129.9,Ahmedabad,Premium,2026-02-04,115,0.358,True,23610.98,21825.69,590274.6,25,2,0.08
1640,36,48285509.77,Pune,Premium,2017-11-13,3120,0.175,True,32412.19,45419.58,680656.06,21,2,0.09523809523809523
1641,40,188278701.09,Ahmedabad,Current,2023-07-17,1048,0.07,False,15711.4,19530.93,408496.37,26,2,0.07692307692307693
1642,33,26328909.71,Delhi,Premium,2024-07-04,695,0.202,True,12504.65,23515.94,162560.49,13,1,0.07692307692307693
1643,18,31197016.09,Pune,Premium,2026-03-31,60,0.488,True,20779.29,11032.62,249351.45,12,1,0.08333333333333333
1644,24,148616771.85,Ahmedabad,Premium,2020-05-25,2196,0.396,True,51440.15,64135.96,1234563.51,24,4,0.16666666666666666
1645,31,36958352.17,Hyderabad,Premium,2020-10-12,2056,0.211,False,40100.57,45254.51,1002514.31,25,4,0.16
1646,23,96058521.68,Kolkata,Current,2021-03-25,1892,0.25,True,28952.01,32554.26,607992.22,21,2,0.09523809523809523
1647,19,68490144.23,Ahmedabad,Premium,2023-03-20,1167,0.371,True,26832.92,45242.77,509825.49,19,1,0.05263157894736842
1648,60,269890891.63,Chennai,Current,2016-05-30,3652,0.013,True,20679.85,34535.05,392917.06,19,1,0.05263157894736842
1649,61,177399505.13,Hyderabad,Premium,2022-02-13,1567,0.205,True,43576.57,66906.33,958684.47,22,2,0.09090909090909091
1650,68,89226253.19,Ahmedabad,Premium,2016-06-18,3633,0.2,True,30868.85,61778.47,833459.0,27,3,0.1111111111111111
1651,55,38597115.9,Kolkata,Premium,2024-05-22,738,0.165,True,46820.57,57326.23,1030052.47,22,1,0.045454545454545456
1652,60,37496923.62,Hyderabad,Current,2024-10-13,594,0.079,False,58956.88,84443.93,1061223.79,18,1,0.05555555555555555
1653,18,36171221.65,Bangalore,Current,2025-10-08,234,0.206,True,35857.95,56955.81,788874.93,22,2,0.09090909090909091
1654,52,56609022.03,Pune,Current,2021-10-01,1702,0.078,True,29138.22,32070.2,524487.92,18,2,0.1111111111111111
1655,76,115138379.84,Ahmedabad,Premium,2018-10-30,2769,0.336,True,51727.76,52965.39,1138010.82,22,2,0.09090909090909091
1656,43,181941115.05,Pune,Current,2023-08-10,1024,0.069,True,32242.12,58547.64,677084.59,21,1,0.047619047619047616
1657,23,338155704.09,Mumbai,Current,2022-11-20,1287,0.218,True,49471.76,60215.56,1385209.4,28,2,0.07142857142857142
1658,39,73892237.21,Mumbai,Premium,2023-08-11,1023,0.233,True,26369.71,37577.07,632873.08,24,2,0.08333333333333333
1659,27,32110350.03,Chennai,Current,2021-05-09,1847,0.052,True,82347.14,95218.27,1729290.01,21,2,0.09523809523809523
1660,54,55288255.97,Kolkata,Premium,2021-05-09,1847,0.166,True,61364.53,76405.31,1534113.25,25,3,0.12
1661,57,52520826.39,Ahmedabad,Current,2020-02-07,2304,0.085,True,76900.31,85070.77,1614906.51,21,5,0.23809523809523808
1662,79,509845450.88,Hyderabad,Current,2022-08-20,1379,0.179,True,69471.85,75365.55,1389436.99,20,3,0.15
1663,65,80974573.97,Pune,Premium,2024-09-05,632,0.174,True,30418.29,44950.45,638784.13,21,1,0.047619047619047616
1664,73,25831926.16,Delhi,Premium,2020-02-13,2298,0.363,True,36165.48,65881.36,506316.76,14,3,0.21428571428571427
1665,68,35621820.55,Ahmedabad,Premium,2023-08-20,1014,0.167,True,40682.12,52727.31,976370.85,24,1,0.041666666666666664
1666,39,38826530.5,Bangalore,Current,2017-01-25,3412,0.004,True,25155.28,34815.86,679192.45,27,2,0.07407407407407407
1667,58,40537885.99,Ahmedabad,Current,2022-09-01,1367,0.051,True,38269.34,49740.28,765386.82,20,0,0.0
1668,72,488741004.57,Kolkata,Current,2024-03-01,820,0.22,True,66902.38,63825.5,1672559.47,25,0,0.0
1669,18,95052431.62,Kolkata,Current,2017-01-17,3420,0.244,True,43747.36,65401.03,962441.82,22,1,0.045454545454545456
1670,55,54499330.07,Bangalore,Current,2022-03-15,1537,0.083,True,61260.88,81128.68,1776565.49,29,2,0.06896551724137931
1671,29,397641970.79,Pune,Current,2023-05-06,1120,0.03,True,42185.93,70991.61,759346.73,18,2,0.1111111111111111
1672,34,56396603.53,Hyderabad,Premium,2018-08-05,2855,0.209,True,43040.27,58907.28,1119046.99,26,1,0.038461538461538464
1673,28,35822663.55,Chennai,Current,2018-04-11,2971,0.066,True,19347.97,42816.15,309567.45,16,0,0.0
1674,71,28379187.77,Bangalore,Current,2021-11-20,1652,0.204,True,45908.56,65883.33,918171.19,20,0,0.0
1675,44,43761863.84,Kolkata,Premium,2019-03-08,2640,0.152,False,32601.01,63590.56,815025.35,25,2,0.08
1676,37,32932869.45,Pune,Current,2017-06-11,3275,0.094,True,50070.67,75354.22,1051483.99,21,3,0.14285714285714285
1677,26,12824421.62,Delhi,Current,2016-08-13,3577,0.025,True,13593.18,14857.72,326236.28,24,0,0.0
1678,55,84517057.02,Bangalore,Current,2020-06-01,2189,0.027,False,33105.34,49852.07,728317.5,22,2,0.09090909090909091
1679,63,81533384.71,Delhi,Current,2018-07-20,2871,0.089,True,30854.34,44071.51,617086.71,20,2,0.1
1680,62,34581431.41,Bangalore,Current,2018-01-25,3047,0.032,True,14497.81,20464.38,246462.78,17,1,0.058823529411764705
1681,56,165048532.59,Chennai,Premium,2023-11-15,927,0.2,True,28579.0,44042.56,571579.93,20,5,0.25
1682,45,111031516.54,Ahmedabad,Premium,2016-09-05,3554,0.156,True,15391.92,41803.65,323230.36,21,1,0.047619047619047616
1683,67,59974530.47,Kolkata,Premium,2025-02-26,458,0.192,True,34016.51,49436.14,850412.82,25,2,0.08
1684,64,24232881.6,Bangalore,Premium,2018-01-13,3059,0.239,True,46533.82,51720.23,977210.15,21,3,0.14285714285714285
1685,54,37766727.8,Delhi,Current,2022-09-08,1360,0.091,True,31803.05,46674.42,890485.48,28,1,0.03571428571428571
1686,21,105213736.0,Hyderabad,Current,2018-08-07,2853,0.207,False,7047.34,9244.83,126852.2,18,2,0.1111111111111111
1687,75,43283283.92,Kolkata,Current,2019-09-24,2440,0.208,True,36726.8,49718.09,918170.1,25,7,0.28
1688,54,52054000.3,Mumbai,Premium,2025-10-29,213,0.235,True,62466.53,77710.89,1436730.24,23,6,0.2608695652173913
1689,44,98144392.43,Mumbai,Current,2018-01-31,3041,0.049,True,20406.75,27675.25,530575.48,26,3,0.11538461538461539
1690,45,66321778.03,Mumbai,Premium,2023-08-01,1033,0.197,False,24867.64,40236.43,497352.89,20,1,0.05
1691,22,21002944.27,Kolkata,Premium,2016-12-11,3457,0.35,True,28970.92,49031.86,666331.16,23,2,0.08695652173913043
1692,69,25759713.21,Pune,Current,2024-08-16,652,0.073,True,14201.42,18465.22,383438.39,27,9,0.3333333333333333
1693,27,713220175.14,Delhi,Current,2018-09-15,2814,0.065,True,19313.14,17663.76,347636.58,18,0,0.0
1694,26,52321939.29,Ahmedabad,Current,2020-06-18,2172,0.026,True,12696.52,18681.71,241233.8,19,1,0.05263157894736842
1695,37,38541952.24,Ahmedabad,Premium,2021-02-07,1938,0.207,True,21695.62,17252.56,650868.59,30,4,0.13333333333333333
1696,42,126848806.83,Mumbai,Current,2021-04-28,1858,0.014,True,53051.85,72542.3,795777.68,15,0,0.0
1697,39,68259764.5,Hyderabad,Current,2021-03-31,1886,0.099,True,32850.76,52156.87,886970.56,27,1,0.037037037037037035
1698,19,37739375.6,Ahmedabad,Premium,2017-12-01,3102,0.388,False,72804.75,68653.11,1528899.67,21,3,0.14285714285714285
1699,45,141448843.1,Pune,Current,2018-06-16,2905,0.083,True,43721.71,60270.28,1093042.81,25,2,0.08
1700,66,46296909.89,Mumbai,Premium,2024-11-23,553,0.182,True,63999.54,75984.56,1087992.24,17,1,0.058823529411764705
1701,67,91730829.83,Kolkata,Premium,2021-05-04,1852,0.208,True,73919.25,79228.06,1626223.46,22,2,0.09090909090909091
1702,31,23068389.51,Delhi,Current,2020-10-01,2067,0.1,True,31284.68,30706.18,688262.92,22,0,0.0
1703,51,54737903.7,Ahmedabad,Premium,2021-08-13,1751,0.205,True,20234.98,21370.21,526109.51,26,3,0.11538461538461539
1704,77,139222888.85,Chennai,Premium,2023-07-29,1036,0.386,True,12744.86,10741.11,344111.15,27,3,0.1111111111111111
1705,28,11061108.97,Ahmedabad,Premium,2025-04-29,396,0.154,True,43927.47,71378.43,878549.33,20,4,0.2
1706,46,43861562.83,Ahmedabad,Current,2022-07-02,1428,0.083,True,40068.89,55170.36,801377.71,20,3,0.15
1707,74,27938262.67,Mumbai,Premium,2021-07-02,1793,0.328,True,79409.48,79230.49,2144055.97,27,3,0.1111111111111111
1708,70,98786864.65,Pune,Current,2018-01-01,3071,0.005,True,31008.1,43124.27,806210.6,26,3,0.11538461538461539
1709,70,80739735.68,Chennai,Current,2017-04-13,3334,0.065,True,12508.81,16569.36,275193.79,22,1,0.045454545454545456
1710,43,81526272.93,Chennai,Premium,2018-04-17,2965,0.2,True,12403.74,17040.44,297689.67,24,0,0.0
1711,29,330339609.3,Hyderabad,Premium,2022-03-02,1550,0.166,True,23970.3,36360.43,551316.94,23,3,0.13043478260869565
1712,48,23692058.59,Bangalore,Current,2020-02-16,2295,0.032,True,73583.22,78526.72,1692414.11,23,1,0.043478260869565216
1713,59,60170553.02,Mumbai,Premium,2025-05-23,372,0.201,True,21095.46,47791.52,569577.51,27,1,0.037037037037037035
1714,22,135394096.55,Delhi,Premium,2025-09-26,246,0.32,True,15409.22,29364.04,339002.87,22,0,0.0
1715,56,88763373.97,Bangalore,Current,2018-06-15,2906,0.053,True,52299.77,74622.06,1202894.6,23,1,0.043478260869565216
1716,56,110952738.99,Ahmedabad,Current,2017-04-14,3333,0.017,True,4930.83,4388.7,64100.83,13,0,0.0
1717,19,67185738.75,Kolkata,Current,2018-11-10,2758,0.175,True,59579.86,62021.94,1370336.78,23,2,0.08695652173913043
1718,52,21462016.58,Delhi,Premium,2022-03-28,1524,0.222,True,30543.04,42235.66,580317.75,19,2,0.10526315789473684
1719,35,52060902.22,Pune,Current,2021-05-17,1839,0.018,True,54846.97,67226.72,1426021.16,26,1,0.038461538461538464
1720,31,179162008.13,Delhi,Current,2025-03-10,446,0.096,True,43533.4,55528.56,740067.79,17,0,0.0
1721,31,14893080.74,Ahmedabad,Premium,2020-06-10,2180,0.154,True,9541.96,10964.92,229007.14,24,2,0.08333333333333333
1722,75,107315955.4,Ahmedabad,Current,2023-02-12,1203,0.16,True,62556.66,69263.08,1689029.71,27,0,0.0
1723,67,98245982.2,Chennai,Current,2020-05-06,2215,0.045,True,16546.71,15561.46,314387.55,19,2,0.10526315789473684
1724,66,159926947.11,Pune,Current,2023-06-28,1067,0.056,True,8702.07,13053.05,191445.57,22,0,0.0
1725,34,31740898.0,Delhi,Premium,2022-09-01,1367,0.17,True,29439.04,57695.87,647658.83,22,1,0.045454545454545456
1726,31,717423447.52,Kolkata,Current,2019-10-17,2417,0.073,True,29050.35,34468.0,610057.3,21,3,0.14285714285714285
1727,29,80935850.55,Pune,Premium,2024-05-14,746,0.191,True,88294.21,75979.39,2207355.29,25,1,0.04
1728,68,80610110.87,Hyderabad,Current,2025-02-09,475,0.041,True,25879.58,40692.56,621109.9,24,3,0.125
1729,61,60126065.03,Chennai,Premium,2023-01-25,1221,0.176,True,46822.54,59017.2,983273.25,21,3,0.14285714285714285
1730,47,280165634.87,Mumbai,Current,2024-12-27,519,0.053,True,58323.01,77706.4,1224783.28,21,2,0.09523809523809523
1731,35,53674571.91,Hyderabad,Current,2021-03-10,1907,0.079,True,36385.35,55711.29,909633.82,25,4,0.16
1732,21,15019598.89,Chennai,Current,2023-12-15,897,0.191,True,43874.14,80897.54,1096853.43,25,4,0.16
1733,72,24837227.18,Hyderabad,Premium,2024-12-16,530,0.386,True,30143.57,49918.45,452153.52,15,2,0.13333333333333333
1734,27,69270872.86,Ahmedabad,Premium,2022-09-16,1352,0.177,False,36340.22,44437.63,835825.05,23,0,0.0
1735,47,68025907.42,Bangalore,Current,2017-08-05,3220,0.058,True,72934.45,80515.74,1896295.64,26,11,0.4230769230769231
1736,37,37070556.17,Ahmedabad,Current,2021-09-08,1725,0.078,False,37044.25,45377.23,777929.19,21,1,0.047619047619047616
1737,19,169288281.82,Delhi,Premium,2019-05-31,2556,0.331,True,36122.54,52971.58,577960.65,16,1,0.0625
1738,19,43661745.39,Kolkata,Current,2021-01-14,1962,0.243,False,18169.42,22796.26,399727.18,22,7,0.3181818181818182
1739,48,31822040.94,Hyderabad,Current,2022-01-31,1580,0.087,True,19937.57,21780.82,418689.03,21,2,0.09523809523809523
1740,22,286534435.71,Delhi,Current,2025-08-27,276,0.235,True,30085.08,38928.49,601701.52,20,1,0.05
1741,22,78934045.85,Pune,Current,2018-01-03,3069,0.165,True,64788.69,74121.51,1425351.2,22,12,0.5454545454545454
1742,45,41036437.34,Bangalore,Current,2023-07-20,1045,0.095,True,46174.55,58729.58,1062014.7,23,1,0.043478260869565216
1743,53,286386208.38,Delhi,Premium,2022-11-15,1292,0.196,True,60929.2,68067.17,1584159.19,26,4,0.15384615384615385
1744,79,46618528.05,Pune,Premium,2021-11-18,1654,0.336,True,38955.54,53867.85,1246577.15,32,8,0.25
1745,73,97509895.27,Hyderabad,Premium,2026-02-27,92,0.385,True,61663.63,87049.96,1294936.15,21,6,0.2857142857142857
1746,24,105263626.25,Bangalore,Premium,2017-08-18,3207,0.37,True,53091.05,65302.92,1061820.94,20,3,0.15
1747,76,57435473.74,Kolkata,Current,2026-03-19,72,0.305,True,31663.75,59031.17,791593.63,25,2,0.08
1748,40,70386175.02,Hyderabad,Premium,2021-07-03,1792,0.186,True,33380.96,39401.06,901285.88,27,4,0.14814814814814814
1749,39,252764496.68,Ahmedabad,Premium,2017-09-17,3177,0.217,True,20591.42,30442.89,473602.59,23,1,0.043478260869565216
1750,30,121882681.69,Hyderabad,Premium,2023-08-05,1029,0.154,True,41708.77,51761.93,750757.95,18,2,0.1111111111111111
1751,20,24718333.9,Bangalore,Current,2016-11-08,3490,0.233,True,39432.01,45962.25,709776.13,18,1,0.05555555555555555
1752,18,55815078.21,Pune,Current,2016-09-20,3539,0.223,True,33288.23,35431.59,632476.31,19,2,0.10526315789473684
1753,31,56815600.93,Hyderabad,Premium,2023-11-15,927,0.207,True,57655.32,63689.53,1268417.14,22,5,0.22727272727272727
1754,78,145244760.61,Hyderabad,Current,2025-02-03,481,0.221,True,51788.22,55220.66,1087552.53,21,0,0.0
1755,71,61259634.44,Delhi,Premium,2025-09-09,263,0.399,True,17988.86,35977.2,359777.27,20,7,0.35
1756,50,80450055.89,Kolkata,Current,2017-11-23,3110,0.072,True,29431.35,41560.23,824077.9,28,0,0.0
1757,45,178869679.34,Hyderabad,Current,2022-05-31,1460,0.027,False,44144.14,51888.81,1456756.57,33,3,0.09090909090909091
1758,19,13908521.86,Hyderabad,Current,2017-11-19,3114,0.203,True,80001.97,82805.53,2160053.31,27,4,0.14814814814814814
1759,24,25800072.32,Hyderabad,Premium,2017-04-15,3332,0.372,True,14319.7,16506.24,400951.49,28,4,0.14285714285714285
1760,20,19452937.42,Chennai,Current,2023-12-07,905,0.215,True,50565.97,63126.32,1415847.12,28,0,0.0
1761,29,39518341.57,Ahmedabad,Current,2025-03-31,425,0.07,True,55032.69,72377.44,1210719.23,22,1,0.045454545454545456
1762,68,31708973.57,Pune,Current,2024-08-28,640,0.087,True,28808.3,39440.63,547357.79,19,2,0.10526315789473684
1763,48,185646957.67,Mumbai,Current,2022-02-09,1571,0.029,True,11913.32,8903.45,238266.5,20,5,0.25
1764,76,42827545.34,Mumbai,Current,2024-04-04,786,0.193,True,30841.23,38161.02,1141125.36,37,0,0.0
1765,41,598931287.38,Kolkata,Current,2022-02-25,1555,0.075,True,42637.37,57321.14,682197.95,16,2,0.125
1766,38,54770327.57,Pune,Current,2020-08-10,2119,0.072,True,28778.32,41278.08,690679.77,24,1,0.041666666666666664
1767,29,62890295.15,Pune,Current,2022-12-16,1261,0.032,True,24972.93,48778.26,549404.5,22,5,0.22727272727272727
1768,37,67339496.8,Ahmedabad,Current,2017-07-09,3247,0.066,False,45775.8,55267.41,1098619.24,24,2,0.08333333333333333
1769,75,42999890.08,Mumbai,Current,2018-01-05,3067,0.212,True,10284.52,10083.64,205690.41,20,3,0.15
1770,61,41353384.56,Ahmedabad,Premium,2025-11-12,199,0.231,True,16799.83,17704.79,302396.88,18,1,0.05555555555555555
1771,61,71494690.33,Delhi,Current,2025-08-11,292,0.076,True,32237.62,46197.47,773702.82,24,3,0.125
1772,66,21816328.17,Bangalore,Current,2021-02-02,1943,0.09,True,16390.76,15149.35,344206.04,21,1,0.047619047619047616
1773,57,20730276.52,Delhi,Current,2022-03-11,1541,0.063,True,48710.51,72461.92,1266473.28,26,0,0.0
1774,41,63059199.15,Delhi,Current,2021-09-29,1704,0.056,True,33065.25,55945.11,595174.57,18,3,0.16666666666666666
1775,48,30485450.16,Hyderabad,Current,2025-12-14,167,0.02,True,69797.58,85067.96,2373117.79,34,6,0.17647058823529413
1776,71,35226847.69,Ahmedabad,Current,2025-11-12,199,0.174,True,24703.27,48478.44,642284.94,26,0,0.0
1777,39,74636991.66,Ahmedabad,Current,2023-07-13,1052,0.006,True,35466.84,40529.99,815737.36,23,6,0.2608695652173913
1778,23,66655091.61,Ahmedabad,Premium,2019-01-04,2703,0.378,True,26251.12,38859.77,551273.61,21,0,0.0
1779,37,68369609.98,Pune,Premium,2025-01-02,513,0.151,True,44144.81,45162.82,1324344.21,30,2,0.06666666666666667
1780,42,73616219.67,Hyderabad,Premium,2021-02-03,1942,0.25,True,38250.94,62831.24,956273.41,25,3,0.12
1781,51,36014616.43,Delhi,Current,2020-12-18,1989,0.005,True,31870.61,24423.02,796765.18,25,2,0.08
1782,48,80896026.8,Kolkata,Current,2022-08-10,1389,0.01,True,35224.61,37192.2,774941.35,22,2,0.09090909090909091
1783,25,80270051.85,Ahmedabad,Current,2020-02-08,2303,0.064,True,47488.87,73102.69,1424666.02,30,3,0.1
1784,66,36564880.34,Bangalore,Premium,2025-12-14,167,0.206,True,27301.27,46899.09,655230.52,24,1,0.041666666666666664
1785,48,160536387.99,Mumbai,Current,2024-05-20,740,0.05,True,36141.65,53742.78,903541.17,25,1,0.04
1786,36,66430776.59,Chennai,Current,2023-12-04,908,0.032,True,28102.08,38130.86,702552.03,25,7,0.28
1787,79,61942426.75,Kolkata,Premium,2023-06-18,1077,0.358,True,31074.07,58328.47,621481.45,20,4,0.2
1788,47,51407023.94,Ahmedabad,Current,2022-11-26,1281,0.083,True,19829.51,31044.02,396590.24,20,1,0.05
1789,68,32641533.69,Hyderabad,Current,2019-01-07,2700,0.059,True,28475.1,35240.72,683402.3,24,2,0.08333333333333333
1790,31,68969220.43,Chennai,Premium,2017-06-14,3272,0.203,True,56964.24,74584.52,1025356.31,18,2,0.1111111111111111
1791,61,68367718.19,Hyderabad,Current,2022-03-26,1526,0.004,True,12690.39,11752.34,164975.09,13,1,0.07692307692307693
1792,79,38928818.01,Ahmedabad,Current,2020-04-02,2249,0.219,True,57278.78,63763.55,1775642.17,31,2,0.06451612903225806
1793,57,53377928.08,Bangalore,Current,2024-05-05,755,0.061,True,39346.01,40013.75,944304.27,24,2,0.08333333333333333
1794,38,35231134.49,Chennai,Current,2019-12-31,2342,0.085,True,67959.34,72275.63,1223268.05,18,4,0.2222222222222222
1795,58,86550524.33,Hyderabad,Current,2021-11-29,1643,0.012,True,73147.85,78288.78,1828696.3,25,9,0.36
1796,67,17888397.04,Mumbai,Current,2021-11-01,1671,0.03,True,26233.95,53339.89,603380.74,23,1,0.043478260869565216
1797,63,49682614.05,Ahmedabad,Current,2019-11-25,2378,0.095,True,32898.97,33646.54,789575.21,24,4,0.16666666666666666
1798,52,27119399.06,Mumbai,Current,2025-12-11,170,0.036,True,24545.13,32543.33,613628.22,25,2,0.08
1799,66,44926825.56,Pune,Current,2024-12-09,537,0.011,True,27498.32,38115.52,824949.66,30,0,0.0
1800,55,214897830.92,Chennai,Current,2021-02-12,1933,0.089,True,69409.75,84058.29,1735243.72,25,1,0.04
1801,45,27915007.78,Delhi,Premium,2019-07-15,2511,0.19,True,45100.61,49901.02,1217716.55,27,0,0.0
1802,29,35318261.37,Mumbai,Premium,2021-08-10,1754,0.186,True,25621.29,20310.39,666153.5,26,0,0.0
1803,29,57186318.08,Ahmedabad,Current,2019-07-25,2501,0.0,True,42875.58,59806.37,643133.67,15,1,0.06666666666666667
1804,44,135567095.29,Kolkata,Current,2022-03-15,1537,0.011,False,66961.2,68061.7,870495.57,13,0,0.0
1805,25,38769347.48,Kolkata,Premium,2017-05-09,3308,0.187,True,31999.86,36956.97,511997.73,16,1,0.0625
