transaction_id,customer_id,amount,merchant,channel,device_type,transaction_time,location,is_fraud,fraud_score,hour,day_of_week,distance_from_home
34861,905,21119.66,Shopping Mall,Card,Android,2024-07-15 09:40:00,Bangalore,0,0,9,0,0
34862,691,2018.8,Restaurant,Card,Android,2024-04-12 10:55:00,Mumbai,0,0,10,4,0
34864,1869,118475.97,Travel,UPI,Android,2024-02-14 11:35:00,Mumbai,0,6,11,2,0
34865,1923,11892.99,Gaming,NetBanking,Android,2024-02-08 10:04:00,Bangalore,0,5,10,3,0
34866,660,6206.76,Groceries,UPI,Android,2024-05-09 14:20:00,Kolkata,0,6,14,3,0
34867,609,22150.07,Gaming,Card,iPhone,2024-04-01 20:36:00,Mumbai,0,3,20,0,0
34868,1814,2419.75,Healthcare,Card,Android,2024-05-10 10:37:00,Bangalore,0,0,10,4,0
34869,462,43306.29,Shopping Mall,UPI,Android,2024-04-23 12:02:00,Kolkata,0,0,12,1,0
34870,206,2420.4,Fuel,Card,iPhone,2024-10-10 20:52:00,Delhi,0,0,20,3,0
34871,250,14508.17,Gaming,UPI,Android,2024-08-14 16:12:00,Bangalore,0,3,16,2,0
34872,887,2385.29,Food Delivery,UPI,iPhone,2024-03-04 10:01:00,Pune,0,0,10,0,0
34873,1851,8414.36,Gaming,Card,Web,2024-08-07 05:59:00,Delhi,0,5,5,2,0
34874,365,7744.1,Entertainment,Card,iPhone,2024-10-08 09:07:00,Pune,0,0,9,1,0
34875,1114,1588.28,Entertainment,NetBanking,iPhone,2024-12-03 01:39:00,Mumbai,0,4,1,1,0
34876,1127,102651.77,Travel,Card,Android,2024-03-18 13:57:00,Chennai,0,4,13,0,0
34877,1501,6748.33,Gaming,UPI,iPhone,2024-03-09 06:40:00,Ahmedabad,1,5,6,5,0
34878,985,84179.82,Travel,Card,iPhone,2024-07-26 12:20:00,Bangalore,0,6,12,4,0
34879,635,17165.36,Gaming,UPI,Android,2024-01-02 10:08:00,Pune,0,3,10,1,0
34881,726,4249.23,Fuel,UPI,iPhone,2024-02-29 11:04:00,Ahmedabad,0,2,11,3,0
34882,728,31329.47,Healthcare,Card,Android,2024-08-25 01:03:00,Hyderabad,0,4,1,6,0
34883,765,107057.47,Cryptocurrency,NetBanking,Web,2024-05-13 23:06:00,Kolkata,0,12,23,0,0
34884,1038,1644.55,Food Delivery,Card,Android,2024-01-03 19:00:00,Delhi,0,8,19,2,0
34885,1700,5743.92,Fuel,Card,Web,2024-08-28 16:57:00,Mumbai,0,0,16,2,0
34887,429,8037.81,Restaurant,Card,iPhone,2024-10-06 17:36:00,Ahmedabad,0,4,17,6,0
34888,977,54348.31,Travel,Card,iPhone,2024-07-02 16:40:00,Bangalore,0,2,16,1,0
34889,40,5880.09,Gaming,NetBanking,Android,2024-07-14 17:11:00,Hyderabad,0,3,17,6,0
34890,1953,21969.52,Healthcare,NetBanking,iPhone,2024-04-20 09:53:00,Hyderabad,0,0,9,5,0
34891,1017,3506.05,Entertainment,Card,iPhone,2024-08-17 15:31:00,Kolkata,0,0,15,5,0
34892,1814,2719.72,Healthcare,Card,iPhone,2024-12-24 20:00:00,Bangalore,0,0,20,1,0
34893,58,1432.89,Food Delivery,UPI,Android,2024-07-21 09:50:00,Hyderabad,0,0,9,6,0
34894,1644,7789.0,Fuel,Card,Android,2024-12-30 15:36:00,Ahmedabad,0,2,15,0,0
34895,1493,15524.84,Gaming,NetBanking,Android,2024-08-09 19:03:00,Kolkata,0,3,19,4,0
34897,1944,39138.37,Electronics,Card,Web,2024-05-25 11:31:00,Mumbai,0,0,11,5,0
34899,278,91392.07,Electronics,UPI,iPhone,2024-12-18 22:51:00,Kolkata,0,4,22,2,0
34900,1341,12529.3,Restaurant,UPI,Android,2024-09-13 11:12:00,Mumbai,0,3,11,4,100
34901,1554,51833.5,Education,NetBanking,iPhone,2024-12-14 13:41:00,Hyderabad,0,4,13,5,0
34902,316,1061.69,Entertainment,UPI,iPhone,2024-06-12 04:24:00,Mumbai,0,4,4,2,0
34903,90,2132.51,Food Delivery,Card,iPhone,2024-05-23 12:08:00,Bangalore,0,0,12,3,0
34904,48,27392.99,Gaming,Card,Android,2024-01-12 13:18:00,Pune,1,13,13,4,0
34905,926,65348.57,Shopping Mall,Card,Android,2024-03-09 17:51:00,Mumbai,0,2,17,5,0
34906,1561,18645.86,Restaurant,UPI,iPhone,2024-07-26 20:55:00,Kolkata,0,0,20,4,0
34907,1707,62964.22,Shopping Mall,UPI,Web,2024-01-24 15:36:00,Mumbai,1,12,15,2,0
34908,1450,817.73,Food Delivery,UPI,Android,2024-03-19 09:24:00,Hyderabad,0,0,9,1,0
34909,680,2225.76,Gaming,Card,Web,2024-07-27 08:01:00,Delhi,0,3,8,5,0
34910,980,27347.06,Healthcare,Card,Android,2024-09-08 09:25:00,Mumbai,1,10,9,6,0
34911,1897,5577.31,Entertainment,UPI,Android,2024-10-04 10:17:00,Chennai,0,0,10,4,0
34912,1454,34890.49,Shopping Mall,Card,Android,2024-04-14 00:22:00,Ahmedabad,0,6,0,6,0
34913,185,54858.73,Education,UPI,iPhone,2024-08-05 18:17:00,Kolkata,0,0,18,0,0
34914,1972,138298.85,Travel,NetBanking,Android,2024-05-29 16:00:00,Hyderabad,0,6,16,2,0
34915,1475,66021.89,Education,Card,Android,2024-01-11 18:59:00,Hyderabad,0,2,18,3,0
34916,1556,2047.16,Restaurant,Card,Android,2024-10-19 17:19:00,Chennai,0,0,17,5,0
34917,1876,100633.26,Electronics,Card,Web,2024-06-09 17:19:00,Kolkata,0,2,17,6,0
34918,929,3283.52,Fuel,UPI,Web,2024-10-17 06:32:00,Ahmedabad,0,2,6,3,0
34919,644,16613.64,Cryptocurrency,NetBanking,Android,2024-04-17 16:18:00,Bangalore,0,6,16,2,0
34920,1842,48734.13,Shopping Mall,UPI,Web,2024-02-07 20:05:00,Ahmedabad,0,4,20,2,0
34921,175,9009.69,Travel,Card,iPhone,2024-05-21 12:22:00,Mumbai,0,2,12,1,0
34922,791,1335.05,Entertainment,UPI,Android,2024-12-25 12:22:00,Hyderabad,0,0,12,2,0
34923,1501,92227.21,Electronics,UPI,Android,2024-05-28 15:19:00,Ahmedabad,0,0,15,1,0
34924,379,44001.84,Shopping Mall,Card,Android,2024-01-25 02:37:00,Kolkata,0,4,2,3,0
34925,1929,30339.29,Healthcare,UPI,iPhone,2024-10-23 18:05:00,Kolkata,0,13,18,2,100
34926,1739,42588.31,Shopping Mall,UPI,Web,2024-09-03 08:16:00,Hyderabad,0,4,8,1,0
34927,1376,55270.96,Shopping Mall,UPI,iPhone,2024-09-26 00:35:00,Bangalore,1,10,0,3,0
34929,1279,52885.02,Cryptocurrency,NetBanking,iPhone,2024-04-13 13:33:00,Bangalore,0,21,13,5,100
34930,1699,415.74,Food Delivery,UPI,Web,2024-07-26 13:00:00,Pune,0,0,13,4,0
34931,918,45324.93,Education,UPI,Android,2024-10-16 20:12:00,Pune,0,3,20,2,100
34932,139,5331.89,Fuel,NetBanking,Web,2024-05-04 16:31:00,Kolkata,0,0,16,5,0
34934,1176,14219.76,Healthcare,Card,Android,2024-03-13 13:22:00,Chennai,0,8,13,2,0
34935,437,1565.14,Entertainment,Card,Android,2024-09-13 22:41:00,Bangalore,0,2,22,4,0
34936,1341,13586.53,Restaurant,NetBanking,Android,2024-05-05 13:56:00,Chennai,0,10,13,6,0
34937,1736,3090.92,Gaming,UPI,iPhone,2024-08-20 19:46:00,Ahmedabad,0,3,19,1,0
34938,602,97894.72,Travel,Card,Web,2024-02-01 16:36:00,Bangalore,0,2,16,3,0
34939,1479,19037.68,Gaming,Card,Web,2024-01-03 19:22:00,Chennai,0,3,19,2,0
34940,475,149669.19,Electronics,NetBanking,Android,2024-07-25 06:53:00,Ahmedabad,1,14,6,3,0
34941,1924,36106.97,Electronics,Card,iPhone,2024-01-05 11:43:00,Delhi,0,0,11,4,0
34943,105,4041.2,Restaurant,Card,Android,2024-10-04 16:43:00,Pune,0,0,16,4,0
34944,1759,7924.12,Entertainment,Card,iPhone,2024-06-06 13:06:00,Hyderabad,0,2,13,3,0
34945,1392,7524.77,Fuel,UPI,Web,2024-09-20 11:58:00,Delhi,0,0,11,4,0
34946,1806,6616.9,Groceries,UPI,Web,2024-12-12 16:50:00,Delhi,0,0,16,3,0
34947,57,25976.19,Healthcare,Card,iPhone,2024-07-15 07:13:00,Bangalore,0,4,7,0,0
34948,280,11622.11,Restaurant,Card,Web,2024-11-25 17:21:00,Hyderabad,0,0,17,0,0
34949,703,131889.12,Cryptocurrency,NetBanking,Android,2024-08-30 06:24:00,Chennai,0,14,6,4,0
34950,1104,2698.97,Food Delivery,Card,Android,2024-07-03 11:13:00,Mumbai,0,0,11,2,0
34951,228,14329.44,Restaurant,UPI,iPhone,2024-02-02 17:52:00,Ahmedabad,0,0,17,4,0
34952,1890,22612.7,Shopping Mall,UPI,iPhone,2024-12-12 18:29:00,Delhi,0,0,18,3,0
34953,1493,6313.62,Restaurant,UPI,iPhone,2024-09-04 03:08:00,Delhi,0,7,3,2,100
34954,1336,3693.18,Fuel,UPI,Web,2024-02-03 03:49:00,Chennai,0,4,3,5,0
34955,1560,37458.1,Cryptocurrency,NetBanking,Android,2024-05-29 22:01:00,Hyderabad,0,10,22,2,0
34956,99,16698.51,Restaurant,UPI,Android,2024-11-24 12:30:00,Kolkata,0,0,12,6,0
34958,1262,15704.05,Gaming,Card,iPhone,2024-06-06 11:04:00,Kolkata,0,3,11,3,0
34959,793,8921.2,Entertainment,UPI,Web,2024-03-22 15:43:00,Hyderabad,0,4,15,4,0
34960,1709,28878.25,Education,Card,Android,2024-10-26 17:39:00,Chennai,0,4,17,5,0
34961,115,270126.92,Cryptocurrency,NetBanking,iPhone,2024-11-22 15:26:00,Bangalore,0,12,15,4,0
34962,1565,12426.14,Education,UPI,Android,2024-08-24 01:52:00,Kolkata,0,7,1,5,100
34963,908,15556.0,Restaurant,NetBanking,Web,2024-03-22 15:50:00,Delhi,0,0,15,4,0
34964,1242,2410.88,Food Delivery,UPI,iPhone,2024-07-06 09:39:00,Bangalore,0,0,9,5,0
34966,1004,205251.31,Cryptocurrency,NetBanking,Android,2024-05-02 01:12:00,Mumbai,0,16,1,3,0
34967,953,26539.76,Education,Card,Web,2024-12-04 15:02:00,Chennai,0,2,15,2,0
34968,1671,98577.97,Cryptocurrency,NetBanking,Android,2024-10-14 08:27:00,Pune,0,10,8,0,0
34969,722,25254.82,Cryptocurrency,NetBanking,iPhone,2024-02-17 17:03:00,Hyderabad,0,8,17,5,0
34970,256,35939.4,Education,UPI,Android,2024-06-25 13:56:00,Delhi,0,0,13,1,0
34971,1032,631.79,Food Delivery,Card,iPhone,2024-05-12 08:43:00,Ahmedabad,0,0,8,6,0
34972,1423,2470.34,Groceries,UPI,iPhone,2024-08-03 04:05:00,Kolkata,0,4,4,5,0
34973,229,17547.62,Healthcare,UPI,Web,2024-11-22 12:20:00,Delhi,0,2,12,4,0
34974,19,2354.68,Groceries,UPI,iPhone,2024-01-18 10:06:00,Pune,0,0,10,3,0
34976,52,50766.0,Education,UPI,Web,2024-11-13 11:59:00,Pune,0,0,11,2,0
34977,511,71325.35,Travel,UPI,iPhone,2024-08-30 15:51:00,Pune,0,4,15,4,0
34978,220,9688.85,Education,NetBanking,iPhone,2024-05-23 10:33:00,Kolkata,0,4,10,3,0
34979,1733,21548.06,Gaming,Card,Web,2024-07-02 19:56:00,Hyderabad,0,7,19,1,0
34980,573,27698.98,Healthcare,UPI,Web,2024-06-05 09:45:00,Bangalore,0,4,9,2,0
34981,55,5745.27,Groceries,UPI,iPhone,2024-12-22 18:24:00,Ahmedabad,0,0,18,6,0
34982,1057,1712.53,Groceries,Card,Android,2024-01-03 12:41:00,Kolkata,0,0,12,2,0
34983,538,4763.71,Groceries,Card,Android,2024-03-15 10:25:00,Kolkata,1,4,10,4,0
34984,1811,2255.45,Healthcare,UPI,Android,2024-12-27 08:51:00,Mumbai,0,0,8,4,0
34985,1012,60469.16,Shopping Mall,UPI,Android,2024-04-04 00:56:00,Pune,0,4,0,3,0
34987,1753,62817.49,Cryptocurrency,NetBanking,Android,2024-12-26 18:10:00,Hyderabad,0,6,18,3,0
34988,1482,4278.34,Education,UPI,Android,2024-12-21 20:23:00,Ahmedabad,0,0,20,5,0
34989,705,741.93,Groceries,UPI,Android,2024-12-22 05:43:00,Bangalore,0,2,5,6,0
34990,1027,35636.04,Healthcare,NetBanking,Web,2024-10-05 12:21:00,Pune,0,3,12,5,100
34992,342,158895.47,Electronics,Card,Android,2024-11-04 05:23:00,Hyderabad,0,4,5,0,0
34993,904,141028.42,Electronics,NetBanking,iPhone,2024-03-31 11:53:00,Bangalore,0,2,11,6,0
34994,1562,4373.02,Groceries,Card,Web,2024-10-06 01:40:00,Chennai,0,8,1,6,0
34995,1409,13187.5,Education,Card,Android,2024-03-27 19:04:00,Bangalore,1,17,19,2,100
34996,1899,79753.44,Travel,Card,iPhone,2024-08-23 13:01:00,Mumbai,0,2,13,4,0
34997,789,14081.22,Restaurant,NetBanking,Android,2024-11-20 08:54:00,Chennai,0,0,8,2,0
34998,356,217326.2,Cryptocurrency,NetBanking,Android,2024-04-10 08:45:00,Kolkata,1,12,8,2,0
34999,696,37214.15,Travel,Card,iPhone,2024-01-30 18:25:00,Chennai,0,2,18,1,0
35000,678,36974.41,Education,UPI,Web,2024-09-21 03:43:00,Mumbai,0,4,3,5,0
35001,1277,72064.64,Travel,Card,iPhone,2024-07-08 20:38:00,Hyderabad,0,8,20,0,0
35002,1233,22152.01,Gaming,UPI,Web,2024-11-26 08:42:00,Pune,0,3,8,1,0
35003,303,927.53,Food Delivery,Card,Android,2024-05-30 01:05:00,Ahmedabad,0,4,1,3,0
35004,1944,1912.87,Groceries,UPI,Android,2024-03-11 10:50:00,Mumbai,0,0,10,0,0
35006,814,7612.92,Fuel,Card,Android,2024-10-30 12:13:00,Chennai,0,0,12,2,0
35007,734,35259.9,Shopping Mall,Card,iPhone,2024-07-26 17:49:00,Kolkata,0,0,17,4,0
35008,1394,85611.22,Travel,UPI,Web,2024-06-13 08:03:00,Pune,1,10,8,3,0
35009,1281,31551.67,Healthcare,UPI,Android,2024-09-27 15:19:00,Mumbai,0,2,15,4,0
35010,590,5741.03,Groceries,UPI,iPhone,2024-06-06 16:21:00,Hyderabad,0,0,16,3,0
35011,507,229209.8,Cryptocurrency,NetBanking,Web,2024-11-26 11:48:00,Bangalore,1,12,11,1,0
35012,866,16659.51,Healthcare,NetBanking,iPhone,2024-12-01 18:03:00,Ahmedabad,0,2,18,6,0
35014,1662,250047.01,Cryptocurrency,NetBanking,Web,2024-11-06 08:35:00,Hyderabad,1,12,8,2,0
35016,506,8721.05,Education,NetBanking,Web,2024-01-26 18:41:00,Delhi,0,0,18,4,0
35017,8,16573.45,Restaurant,UPI,Android,2024-12-02 18:24:00,Hyderabad,0,0,18,0,0
35018,1192,6857.1,Fuel,NetBanking,Android,2024-08-27 12:02:00,Kolkata,0,0,12,1,0
35019,869,6340.33,Fuel,UPI,iPhone,2024-05-09 01:09:00,Delhi,0,4,1,3,0
35020,746,99454.3,Travel,UPI,iPhone,2024-02-04 20:12:00,Mumbai,0,4,20,6,0
35021,1533,63777.2,Education,Card,iPhone,2024-05-23 15:47:00,Hyderabad,0,6,15,3,0
35022,325,86771.64,Electronics,Card,Android,2024-01-30 08:40:00,Delhi,0,2,8,1,0
35023,978,4344.34,Entertainment,NetBanking,Android,2024-05-09 11:40:00,Delhi,0,3,11,3,100
35024,309,17982.1,Gaming,Card,Web,2024-08-25 16:43:00,Hyderabad,0,11,16,6,0
35025,514,2320.79,Food Delivery,UPI,iPhone,2024-01-24 10:43:00,Ahmedabad,0,0,10,2,0
35026,818,6363.17,Groceries,UPI,iPhone,2024-12-18 06:38:00,Ahmedabad,0,5,6,2,100
35027,445,184126.51,Electronics,UPI,Android,2024-07-27 14:03:00,Delhi,0,4,14,5,0
35028,1247,4897.91,Groceries,Card,iPhone,2024-07-31 18:17:00,Delhi,0,0,18,2,0
35029,1293,88021.5,Electronics,UPI,Android,2024-04-11 14:14:00,Ahmedabad,1,10,14,3,0
35030,1991,29069.78,Education,UPI,Android,2024-01-18 10:35:00,Kolkata,0,0,10,3,0
35031,576,7011.42,Entertainment,UPI,Android,2024-11-11 10:41:00,Mumbai,0,3,10,0,100
35032,1380,2737.42,Groceries,Card,iPhone,2024-01-28 19:59:00,Hyderabad,0,8,19,6,0
35033,685,201889.93,Electronics,NetBanking,Web,2024-04-14 07:57:00,Pune,0,6,7,6,0
35034,714,37993.94,Healthcare,Card,Web,2024-11-21 06:22:00,Mumbai,0,2,6,3,0
35036,1609,1664.8,Food Delivery,Card,iPhone,2024-04-02 16:10:00,Kolkata,0,0,16,1,0
35037,1619,180.72,Food Delivery,UPI,Android,2024-09-03 13:38:00,Chennai,0,0,13,1,0
35038,1017,9212.11,Entertainment,NetBanking,iPhone,2024-02-22 17:09:00,Kolkata,0,0,17,3,0
35039,1760,38388.31,Cryptocurrency,NetBanking,Android,2024-01-28 09:14:00,Chennai,0,6,9,6,0
35040,28,109345.95,Electronics,UPI,iPhone,2024-10-15 16:29:00,Delhi,0,2,16,1,0
35041,1415,620.32,Food Delivery,UPI,Android,2024-02-06 18:01:00,Ahmedabad,0,0,18,1,0
35042,97,53889.11,Education,NetBanking,Web,2024-12-08 08:07:00,Kolkata,0,6,8,6,0
35043,1792,92935.69,Electronics,NetBanking,Android,2024-12-12 07:28:00,Ahmedabad,0,0,7,3,0
35044,52,134054.14,Cryptocurrency,NetBanking,Web,2024-10-10 13:44:00,Pune,1,10,13,3,0
35045,327,79401.2,Cryptocurrency,NetBanking,iPhone,2024-10-29 13:17:00,Pune,0,6,13,1,0
35048,1615,136589.18,Electronics,UPI,Web,2024-07-02 12:04:00,Bangalore,0,6,12,1,0
35049,411,157727.56,Electronics,UPI,iPhone,2024-05-05 10:37:00,Pune,0,8,10,6,0
35050,1780,3901.45,Entertainment,Card,Android,2024-10-05 17:34:00,Hyderabad,0,0,17,5,0
35051,1396,4020.12,Education,NetBanking,Web,2024-09-26 09:14:00,Hyderabad,0,10,9,3,0
35052,1339,16483.46,Restaurant,UPI,Android,2024-04-03 07:05:00,Pune,1,13,7,2,100
35053,1819,379.78,Food Delivery,Card,Android,2024-02-23 20:28:00,Bangalore,0,0,20,4,0
35055,1178,35453.49,Travel,NetBanking,Android,2024-05-14 12:33:00,Kolkata,0,6,12,1,0
35056,1823,137095.32,Travel,NetBanking,Web,2024-10-27 09:24:00,Pune,1,23,9,6,100
35057,772,2145.6,Groceries,UPI,Web,2024-12-11 18:15:00,Delhi,0,0,18,2,0
35058,427,2893.82,Groceries,UPI,Android,2024-05-05 13:51:00,Pune,0,0,13,6,0
35059,568,4584.31,Fuel,UPI,Android,2024-07-02 10:20:00,Mumbai,0,0,10,1,0
35060,605,6178.83,Groceries,Card,Web,2024-11-24 02:34:00,Kolkata,0,4,2,6,0
35061,1120,22653.99,Cryptocurrency,NetBanking,Android,2024-10-26 16:28:00,Mumbai,0,6,16,5,0
35063,1679,561.08,Food Delivery,UPI,Android,2024-03-18 23:43:00,Delhi,0,0,23,0,0
35064,643,28268.19,Education,Card,Android,2024-07-18 17:16:00,Hyderabad,0,0,17,3,0
35065,929,24337.93,Gaming,UPI,Android,2024-02-23 11:30:00,Ahmedabad,0,3,11,4,0
35066,1308,92999.78,Electronics,UPI,Web,2024-07-18 13:49:00,Mumbai,0,2,13,3,0
35067,52,1749.43,Groceries,Card,Android,2024-06-26 10:01:00,Pune,0,0,10,2,0
35068,392,4479.71,Groceries,Card,Android,2024-05-14 13:17:00,Ahmedabad,0,0,13,1,0
35069,3,77773.85,Cryptocurrency,NetBanking,Android,2024-10-27 15:18:00,Bangalore,0,8,15,6,0
35070,1144,182333.75,Cryptocurrency,NetBanking,iPhone,2024-09-12 23:56:00,Bangalore,0,12,23,3,0
35071,243,117186.88,Electronics,NetBanking,iPhone,2024-09-05 05:48:00,Hyderabad,0,8,5,3,0
35073,665,36502.38,Healthcare,UPI,Web,2024-09-13 22:07:00,Bangalore,0,0,22,4,0
35074,1514,715.9,Food Delivery,UPI,iPhone,2024-02-13 06:16:00,Pune,0,2,6,1,0
35075,1022,66478.88,Shopping Mall,NetBanking,iPhone,2024-09-04 08:48:00,Pune,0,2,8,2,0
35076,1856,17092.77,Restaurant,NetBanking,Android,2024-07-12 14:29:00,Pune,0,0,14,4,0
35077,818,13141.01,Gaming,Card,iPhone,2024-05-23 10:48:00,Kolkata,0,13,10,3,0
35078,1670,117751.96,Electronics,Card,Android,2024-08-16 09:23:00,Bangalore,0,2,9,4,0
35079,1046,37736.22,Shopping Mall,Card,Web,2024-05-27 15:37:00,Chennai,0,0,15,0,0
35081,392,20234.96,Restaurant,Card,Android,2024-12-30 01:15:00,Ahmedabad,1,4,1,0,0
35082,534,22440.7,Electronics,UPI,iPhone,2024-06-08 14:47:00,Delhi,0,0,14,5,0
35083,867,31873.49,Travel,UPI,Android,2024-08-18 16:02:00,Bangalore,0,4,16,6,0
35084,340,65680.54,Education,NetBanking,iPhone,2024-03-27 06:36:00,Chennai,1,8,6,2,0
35085,148,5047.56,Groceries,UPI,Android,2024-03-31 19:33:00,Pune,0,2,19,6,0
35086,103,217.81,Groceries,UPI,iPhone,2024-03-12 10:09:00,Pune,0,0,10,1,0
35087,1879,185213.55,Electronics,UPI,Web,2024-04-15 11:11:00,Mumbai,1,19,11,0,100
35088,1820,6553.51,Groceries,UPI,Web,2024-11-25 18:24:00,Chennai,0,0,18,0,0
35089,860,25522.25,Gaming,UPI,iPhone,2024-12-07 02:17:00,Kolkata,0,7,2,5,0
35090,191,1583.72,Groceries,UPI,Android,2024-03-23 20:53:00,Bangalore,0,0,20,5,0
35091,319,610.65,Food Delivery,UPI,Android,2024-12-17 11:00:00,Chennai,0,6,11,1,0
35092,376,29903.95,Shopping Mall,Card,iPhone,2024-09-25 16:34:00,Bangalore,0,0,16,2,0
35093,1276,5095.32,Entertainment,Card,Android,2024-04-05 12:37:00,Kolkata,0,0,12,4,0
35095,1450,26041.12,Gaming,Card,Web,2024-09-18 18:07:00,Mumbai,0,6,18,2,100
35096,1748,33157.33,Electronics,UPI,Android,2024-04-16 13:01:00,Hyderabad,0,0,13,1,0
35097,939,5089.78,Fuel,UPI,Web,2024-03-26 03:50:00,Ahmedabad,0,6,3,1,0
35098,1954,10147.44,Entertainment,Card,Android,2024-10-28 19:26:00,Mumbai,0,0,19,0,0
35101,784,2470.25,Food Delivery,Card,Web,2024-06-13 10:47:00,Kolkata,0,0,10,3,0
35102,1259,8060.08,Entertainment,NetBanking,Web,2024-08-27 18:57:00,Delhi,0,0,18,1,0
35103,1521,1249.53,Entertainment,Card,Web,2024-05-13 20:24:00,Delhi,0,0,20,0,0
35104,303,248628.91,Cryptocurrency,NetBanking,iPhone,2024-01-12 12:07:00,Ahmedabad,0,10,12,4,0
35105,1486,1700.17,Fuel,UPI,Android,2024-11-10 08:58:00,Bangalore,0,0,8,6,0
35106,645,6653.45,Restaurant,Card,Android,2024-08-04 07:03:00,Ahmedabad,0,0,7,6,0
35107,1042,1370.34,Food Delivery,UPI,iPhone,2024-05-04 10:44:00,Hyderabad,0,0,10,5,0
35108,1546,1018.39,Restaurant,Card,Web,2024-05-09 13:45:00,Kolkata,0,0,13,3,0
35109,623,18482.14,Healthcare,NetBanking,iPhone,2024-08-14 08:04:00,Pune,0,2,8,2,0
35111,578,1794.15,Groceries,UPI,iPhone,2024-01-31 22:56:00,Mumbai,0,0,22,2,0
35112,1267,252539.11,Cryptocurrency,NetBanking,Web,2024-07-18 10:20:00,Delhi,0,12,10,3,0
35114,1474,3125.58,Fuel,UPI,iPhone,2024-11-03 18:51:00,Hyderabad,0,2,18,6,0
35116,392,74114.17,Electronics,Card,Web,2024-06-06 17:48:00,Ahmedabad,0,4,17,3,0
35117,629,7150.62,Fuel,UPI,Web,2024-04-05 08:00:00,Pune,0,0,8,4,0
35118,31,3398.41,Fuel,NetBanking,Android,2024-08-20 10:42:00,Kolkata,0,5,10,1,100
35119,1252,1924.19,Food Delivery,UPI,iPhone,2024-11-15 16:25:00,Chennai,0,0,16,4,0
35120,1674,26899.48,Cryptocurrency,NetBanking,Web,2024-07-24 09:51:00,Bangalore,0,6,9,2,0
35121,1461,200620.89,Electronics,Card,Web,2024-03-17 01:15:00,Chennai,1,23,1,6,100
35122,1759,3392.2,Entertainment,Card,Android,2024-08-19 20:00:00,Hyderabad,0,2,20,0,0
35123,1463,97395.49,Electronics,Card,iPhone,2024-05-27 04:53:00,Kolkata,0,16,4,0,0
35124,40,846.64,Entertainment,Card,Web,2024-11-07 20:46:00,Hyderabad,0,0,20,3,0
35125,1630,13699.11,Shopping Mall,Card,Android,2024-01-19 13:57:00,Delhi,0,8,13,4,0
35127,1982,7878.34,Fuel,UPI,Android,2024-09-09 22:31:00,Chennai,0,0,22,0,0
35129,188,11485.49,Healthcare,Card,iPhone,2024-07-09 12:21:00,Kolkata,0,0,12,1,0
35130,1744,86364.42,Cryptocurrency,NetBanking,Web,2024-03-27 09:07:00,Pune,1,10,9,2,0
35132,644,2719.75,Food Delivery,UPI,Android,2024-01-18 18:05:00,Bangalore,0,0,18,3,0
35133,540,145100.48,Cryptocurrency,NetBanking,Android,2024-06-16 19:18:00,Chennai,1,16,19,6,0
35134,1144,27490.11,Gaming,UPI,iPhone,2024-08-03 16:10:00,Bangalore,0,3,16,5,0
35135,135,7168.92,Entertainment,UPI,Web,2024-05-22 11:42:00,Pune,0,0,11,2,0
35136,512,1235.05,Groceries,UPI,Android,2024-03-17 14:40:00,Ahmedabad,0,0,14,6,0
35138,1414,180839.26,Electronics,UPI,iPhone,2024-10-02 03:08:00,Chennai,0,8,3,2,0
35139,1673,2213.69,Groceries,Card,iPhone,2024-08-02 10:58:00,Chennai,0,0,10,4,0
35141,777,182802.17,Cryptocurrency,NetBanking,Android,2024-02-27 08:20:00,Mumbai,0,12,8,1,0
35142,1661,202557.8,Electronics,UPI,iPhone,2024-05-16 15:42:00,Ahmedabad,0,6,15,3,0
35143,777,1097.91,Food Delivery,Card,iPhone,2024-02-03 21:43:00,Mumbai,0,0,21,5,0
35144,1707,167809.01,Cryptocurrency,NetBanking,Android,2024-08-01 10:39:00,Mumbai,0,10,10,3,0
35145,76,3478.65,Fuel,UPI,Android,2024-01-07 15:58:00,Kolkata,0,2,15,6,0
35146,872,4617.12,Groceries,Card,Web,2024-02-13 02:33:00,Pune,0,4,2,1,0
35147,999,1586.25,Groceries,UPI,Android,2024-06-20 14:40:00,Delhi,0,0,14,3,0
35148,505,1634.63,Fuel,Card,Web,2024-10-20 18:32:00,Pune,0,0,18,6,0
35149,331,17692.66,Gaming,Card,iPhone,2024-03-29 14:31:00,Hyderabad,0,3,14,4,0
35150,1377,34336.01,Shopping Mall,UPI,iPhone,2024-10-11 17:45:00,Hyderabad,0,0,17,4,0
35152,129,41037.1,Travel,Card,Web,2024-02-22 08:36:00,Kolkata,0,2,8,3,0
35153,393,28181.59,Travel,Card,Android,2024-09-10 16:26:00,Pune,0,2,16,1,0
35154,367,28829.9,Shopping Mall,UPI,Web,2024-06-15 09:24:00,Bangalore,0,2,9,5,0
35155,334,106876.74,Electronics,Card,iPhone,2024-07-15 15:56:00,Delhi,0,6,15,0,0
35156,675,1867.42,Groceries,UPI,iPhone,2024-01-16 15:54:00,Hyderabad,0,0,15,1,0
35157,910,133733.45,Travel,UPI,Web,2024-02-24 18:27:00,Pune,0,10,18,5,0
35158,990,87402.11,Cryptocurrency,NetBanking,iPhone,2024-04-19 18:43:00,Ahmedabad,1,14,18,4,0
